ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),LIGHT (lux),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),PROXIMITY (i),SOUND LEVEL (dB),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.6677,8.974,0.8153,-0.1337,9.601,1.9934,-0.3908,-0.1902,-1.0213,-0.1352,-1.2995,0.0338,24,-1.16,-18.14,17.9,180.56,-78.25,3.84,0,55.817,12.919894,77.68554,2564.52,NaN,4.25,68.509674,211,15 / 30,929015,2018-08-07 17:15:14:228
2.1898,8.4497,2.6172,-0.5781,9.5234,2.2672,1.7426,-1.3071,0.0388,-0.7093,0.6314,0.2272,484,4.73,-16.99,19.59,209.21,-78.28,19.37,0,54.678,12.919894,77.68554,2564.52,NaN,4.25,68.509674,211,15 / 30,929517,2018-08-07 17:15:14:730
2.2963,5.0736,0.8712,-0.3396,9.5343,2.27,0.9162,-2.7724,-0.4293,-0.3111,0.7747,1.0852,556,3.63,-16.03,16.4,198.82,-76.46,8.51,0,54.168,12.919894,77.68554,2564.52,NaN,4.25,68.509674,211,15 / 30,930015,2018-08-07 17:15:15:228
-2.5983,8.6583,4.1722,0.0692,9.5946,2.0269,-0.5636,1.0742,1.5745,-0.1349,-0.6288,-1.1382,524,10.85,-14.76,18.13,191.31,-77.87,-18.69,0,46.641,12.919894,77.68554,2564.52,NaN,4.25,68.509674,211,15 / 30,930515,2018-08-07 17:15:15:728
-5.8437,9.5822,14.1291,-1.2253,9.3091,2.8301,0.5894,-1.0463,2.1042,-0.8417,-1.8943,-1.288,512,12.43,-20.1,17.16,226.99,-71.67,23.41,0,52.63,12.919894,77.68554,2564.52,NaN,4.25,68.509674,211,15 / 30,931015,2018-08-07 17:15:16:228
-2.5552,16.8144,3.8367,-0.5446,9.5279,2.2568,-0.6293,2.8118,-0.6595,-0.3196,-0.0453,0.1242,300,5.53,-17.43,18.54,209.11,-77.14,16.3,0,53.858,12.919894,77.68554,2564.52,NaN,4.25,68.509674,211,15 / 30,931515,2018-08-07 17:15:16:728
-0.0093,10.2564,1.5332,-0.9553,9.4551,2.4206,1.0597,1.3057,-0.846,0.4318,1.9512,0.0503,544,5.96,-16.89,16.52,207.23,-73.01,14.07,2,52.217,12.919894,77.68554,2564.52,NaN,4.25,68.509674,211,15 / 30,932015,2018-08-07 17:15:17:228
-1.898,10.9516,3.2517,-0.244,9.6196,1.8907,-0.6928,1.7467,-3.7624,-0.1573,5.3439,-0.4944,552,4.58,-11.79,11.81,181.82,-78.8,-20.51,2,55.36,12.919894,77.68554,2564.52,NaN,4.25,68.509674,211,15 / 30,932515,2018-08-07 17:15:17:728
-0.9268,6.1591,0.6043,-0.4719,9.5568,2.1482,-0.9142,-4.104,-1.5285,-0.2857,-0.2112,-0.5127,616,15.1,-17.11,10.24,238.74,-77.04,12.39,2,53.098,12.919894,77.68554,2564.52,NaN,4.25,68.509674,211,15 / 30,933015,2018-08-07 17:15:18:228
-3.0712,6.9764,0.2053,-1.0524,9.5908,1.7549,-1.9875,-2.2292,-0.8544,-0.3139,1.2368,0.7543,584,17.87,-18.84,12.4,263.68,-77.44,38.43,2,45.004,12.919894,77.68554,2564.52,NaN,4.25,68.509674,211,11 / 30,933515,2018-08-07 17:15:18:728
1.4362,10.0475,5.0919,0.3884,9.6219,1.8545,0.8242,-1.0324,2.0481,0.1584,-1.1508,-0.1158,368,11.86,-20.19,13.25,205.83,-78.86,-11.83,2,61.133,12.919894,77.68554,2564.52,NaN,4.25,68.509674,211,11 / 30,934015,2018-08-07 17:15:19:228
1.4877,15.6389,2.7746,-0.5877,9.5295,2.2391,0.3561,4.5303,-1.2616,-0.1786,-0.8149,0.1811,428,7.54,-21.78,11.26,217.84,-76.35,14.71,0,60.726,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,934515,2018-08-07 17:15:19:728
0.9559,9.1162,0.0805,0.0821,9.5765,2.1105,0.6555,0.2494,-1.942,-0.2382,-1.898,0.0635,400,3.41,-24.22,8.62,190.66,-77.56,-2.23,0,57.677,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,935015,2018-08-07 17:15:20:228
2.4131,9.7357,2.0555,-0.6119,9.3786,2.7996,1.8958,-1.0792,0.2849,-0.7674,1.3927,0.5034,540,11.38,-27.3,8.29,228.52,-75.14,16.46,2,61.341,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,935515,2018-08-07 17:15:20:728
2.9458,5.2507,1.6829,-0.3921,9.6876,1.4721,2.3984,-2.9103,2.5535,-1.0452,0.7976,1.4791,552,8.39,-26.53,13.54,216.13,-81.06,14.91,2,59.032,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,936015,2018-08-07 17:15:21:228
-2.3044,10.4944,3.1906,-0.3316,9.6413,1.7622,-0.7749,2.5504,2.188,0.4265,-1.4531,-1.0148,488,13.63,-29.65,13.03,214.37,-78.38,-2.95,0,56.113,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,936516,2018-08-07 17:15:21:729
-1.6056,9.3116,3.6024,-1.3064,9.5891,1.5853,0.7365,3.8854,-0.8629,-0.2929,-1.1299,-0.6162,408,6.74,-32.8,15.52,226.79,-77.91,39.49,0,59.71,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,937017,2018-08-07 17:15:22:230
1.0954,10.9926,2.6405,-1.248,9.3805,2.5727,1.7206,1.7314,0.3165,-0.4628,0.0692,1.1443,268,8.91,-38.96,19.55,222.86,-72.15,39.51,0,58.064,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,937515,2018-08-07 17:15:22:728
0.5578,11.1192,0.6384,0.1781,9.7406,1.1224,0.5486,1.1157,0.0118,0.2526,0.8509,0.3699,372,19.11,-26.15,31.18,208.57,-82.58,-0.6,0,50.245,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,938016,2018-08-07 17:15:23:229
11.2019,4.6645,-0.8107,1.4457,9.6795,0.6226,4.6903,-0.7507,-0.2404,0.502,2.5353,1.2741,96,-8.59,-22.42,25.58,121.61,-83.79,-43.39,0,61.626,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,938518,2018-08-07 17:15:23:731
-4.8384,19.264,5.5989,0.1997,9.5526,2.2089,-0.0491,-4.1998,0.6556,-1.5504,-6.384,-1.3461,104,17.67,-23.93,17.95,213.68,-76.93,-5.17,0,64.759,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,939015,2018-08-07 17:15:24:228
4.2937,7.2921,-1.1324,0.7741,9.6271,1.6999,3.4425,-0.5924,-1.7012,0.5153,2.1185,1.0073,540,27.09,-15.68,14.13,227.98,-78.31,-10.61,2,63.848,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,939516,2018-08-07 17:15:24:729
0.5399,7.8147,0.489,-0.5114,9.527,2.2682,1.0128,-2.0481,-1.2066,0.5548,1.0937,0.5256,544,20.19,-17.44,19.37,233.14,-76.28,12.71,0,60.381,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,940015,2018-08-07 17:15:25:228
-0.8889,8.2749,3.8002,0.3347,9.4075,2.7492,-1.1765,-0.9242,1.0332,-0.2152,-0.5681,-0.9122,604,45.01,-20,12.89,232.88,-73.76,-16.53,2,56.367,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,940516,2018-08-07 17:15:25:729
0.811,13.383,0.3331,-0.5909,9.64,1.7003,0.8328,5.2507,-3.14,0.6559,1.9042,-0.2234,452,14.43,-15.03,24.61,212.83,-76.98,6.6,0,47.3,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,941015,2018-08-07 17:15:26:228
-0.4645,9.2395,0.6638,-0.5866,9.5736,2.0428,-0.3012,0.6179,-1.4156,-0.233,-3.6487,-0.371,32,7.14,-10.48,21.07,219.76,-78.56,24.07,0,58.217,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,941516,2018-08-07 17:15:26:729
3.5198,8.5362,2.1985,-0.4922,9.4646,2.5199,0.4069,-2.5722,-0.3665,-0.3762,1.1488,0.6623,416,34.96,3.67,18.33,255.85,-74.82,11.05,0,56.623,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,11 / 30,942015,2018-08-07 17:15:27:228
2.6336,5.011,-0.6386,0.4414,9.6861,1.4681,2.2874,-4.1106,-2.2357,-0.5365,-1.9475,0.4968,348,22.04,11.52,6.31,261.16,-82.9,2.63,0,56.689,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,12 / 30,942515,2018-08-07 17:15:27:728
-2.4532,8.2076,2.9198,0.0066,9.6008,1.9985,-0.739,-0.1224,0.9858,0.2979,0.2267,-1.0035,360,25.58,-11.05,2.86,258.55,-78.24,-0.19,2,57.083,12.919781,77.685616,2574.19,NaN,4.21,58.722576,143.6,12 / 30,943016,2018-08-07 17:15:28:229
-8.3492,9.2551,7.9485,-1.5088,9.296,2.7346,-1.2455,-0.4113,7.0344,-0.0111,-2.4315,-1.7626,436,10.66,-25.38,4.13,241.63,-71.43,28.89,0,53.729,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,943515,2018-08-07 17:15:28:728
2.2727,8.8825,4.2279,0.2438,9.5637,2.1555,1.3241,2.5061,1.5933,-0.1108,-0.7197,0.5513,368,16.46,-11.93,16.38,226.09,-77.73,5.14,0,57.447,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,944016,2018-08-07 17:15:29:229
-1.134,10.6461,0.7368,-0.7241,9.5651,2.0384,0.8084,0.0643,-1.011,0.5223,1.1068,-0.2086,424,17.05,-7.62,13.13,239.8,-75.61,11.12,0,48.768,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,944515,2018-08-07 17:15:29:728
-1.7373,8.6296,-0.9624,-0.4879,9.6268,1.8045,-1.6464,-0.0334,-1.8949,0.2874,-2.7368,-0.4762,244,10.14,-8.09,6.43,246.46,-78.35,14.41,0,49.818,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,945015,2018-08-07 17:15:30:228
3.0014,7.5501,2.6396,-0.5479,9.4467,2.5748,2.6629,-1.9632,-0.6436,-0.869,1.073,-0.103,488,6.74,-16.4,1.7,239.89,-77.36,10.3,0,56.638,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,945515,2018-08-07 17:15:30:728
0.6342,5.213,2.2344,-0.9246,9.5327,2.1077,-0.5588,-3.1578,0.82,-0.6561,2.0916,1.2039,468,-11.98,-20.91,-4.32,115.67,-76.43,23.68,2,51.635,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,946016,2018-08-07 17:15:31:229
-1.175,8.5338,3.4489,0.2064,9.5675,2.1425,0.2964,0.5793,1.9383,0.456,-0.9891,-0.9671,352,-21.19,-15.98,-6.52,67.85,-75.35,-14.42,2,54.805,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,946520,2018-08-07 17:15:31:733
-0.146,8.3264,3.9119,-0.7858,9.4413,2.5327,0.8077,1.9296,1.317,0.5971,-0.9483,-0.4682,376,-31.88,-22.22,10.27,131.33,-74.31,17.24,0,59.647,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,947015,2018-08-07 17:15:32:228
-0.6761,15.0643,3.5231,0.1093,9.5908,2.0432,0.7837,0.7986,-1.9188,0.0888,-2.7619,0.1658,280,-19.62,-19.27,22.66,151.56,-77.41,9.42,0,62.194,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,947515,2018-08-07 17:15:32:728
4.5661,9.9093,0.2062,-0.3479,9.476,2.5008,2.9572,0.2554,-0.6714,-0.239,0.6314,0.4306,476,7.01,-19.22,18.19,203.95,-75.08,7.92,2,64.591,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,948015,2018-08-07 17:15:33:228
0.1338,10.2211,-2.4852,-0.3935,9.5558,2.1686,1.4751,-0.6267,-3.8939,-1.0054,0.9718,0.4489,548,4.19,-8.74,8.68,217.08,-79.6,18.4,0,62.957,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,948515,2018-08-07 17:15:33:728
-1.1241,5.351,1.0203,-0.3525,9.6111,1.9163,-1.6987,-1.6893,0.7911,0.1265,0.5232,-0.2825,452,-11.05,-7.73,6.23,133.77,-78.54,10.42,2,59.593,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,949015,2018-08-07 17:15:34:228
-7.0168,9.1551,0.9338,-1.6082,9.2937,2.6853,-0.2985,-1.2932,5.9038,0.4079,-2.0111,-1.684,416,-27.19,-15.37,11.75,148.46,-71.39,30.92,2,59.405,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,949515,2018-08-07 17:15:34:728
3.6919,9.3149,1.6891,-0.0556,9.5271,2.324,0.5843,3.6978,0.1341,0.683,0.1325,1.04,276,-22.17,-5.24,10.87,131.04,-73.41,13.12,0,61.253,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,950016,2018-08-07 17:15:35:229
0.4791,9.8826,1.9938,-0.9816,9.3428,2.814,0.6621,0.7908,-0.8955,0.2416,1.1942,0.0007,352,-14.44,-14.86,5.29,135.89,-71.38,14.48,2,60.293,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,950515,2018-08-07 17:15:35:728
-3.2411,8.3893,0.4442,-0.8991,9.5392,2.0892,-2.5986,-0.1032,-1.5233,-0.1732,-1.1867,-0.7916,216,-11.24,-16.59,11.09,155.41,-78.03,15.45,0,58.362,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,12 / 30,951016,2018-08-07 17:15:36:229
-2.3194,5.8538,0.2098,-1.1456,9.5112,2.0966,-1.4962,-3.887,-2.1122,-0.4891,-0.2112,-0.3005,408,10.18,-10.81,22.9,227.97,-77.85,27.81,2,61.759,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,9 / 30,951515,2018-08-07 17:15:36:728
-0.2843,5.2711,1.6649,-0.8853,9.6515,1.4953,-1.871,-2.4926,-0.6187,-0.2485,2.2719,1.2851,456,21.06,-5.75,26.66,247.17,-79.79,30.63,0,57.405,12.919734,77.685684,2580.65,NaN,4.14,92.97742,178.4,9 / 30,952015,2018-08-07 17:15:37:228
1.3551,10.6584,1.5527,-0.0477,9.7386,1.1521,1.5163,1.2952,0.432,0.1331,-0.1056,-0.6322,408,20.36,-8.91,11.62,224.17,-82.6,-13.12,2,56.71,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,952515,2018-08-07 17:15:37:728
-1.5413,8.8091,7.5672,-1.1483,9.4679,2.2828,0.4588,-0.253,1.7835,-0.3458,-3.4879,-1.22,296,12.38,-16.64,8.87,244.68,-74.9,26.7,0,54.863,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,953015,2018-08-07 17:15:38:228
-2.0737,14.941,4.6888,-0.1011,9.4979,2.4395,0.2547,3.1015,-0.6926,-0.745,-1.1826,-0.0063,128,1.78,-17.02,12.16,193.17,-77.98,7.24,0,57.335,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,953515,2018-08-07 17:15:38:728
3.8687,8.6709,1.0325,-0.5085,9.462,2.5262,5.3791,-0.1842,-0.5152,0.9625,1.9172,0.1777,360,14.23,-18.09,11.1,226.19,-71.29,6.71,2,59.643,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,954015,2018-08-07 17:15:39:228
-0.9514,9.8997,-1.6992,-0.1648,9.6535,1.7186,1.764,0.46,-2.5282,-0.0153,5.6612,-0.2668,388,7.97,-16.74,7.66,201.38,-79.66,-18.28,0,51.817,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,954515,2018-08-07 17:15:39:728
-2.8449,6.4745,-0.1038,-0.9137,9.6208,1.6659,-1.4727,-4.5833,-0.3732,-0.0818,-0.4402,-1.1137,408,12.37,-20.65,4.19,261.55,-78.83,28.74,2,46.849,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,955015,2018-08-07 17:15:40:228
-0.3504,4.4837,1.1457,-0.9176,9.7329,0.7734,-0.2936,-4.3297,0.3301,-0.6763,1.7824,1.0301,368,11.48,-29.38,15.82,271.87,-80.96,71.13,2,52.575,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,955516,2018-08-07 17:15:40:729
2.8006,10.3271,3.2116,0.4174,9.6249,1.8325,2.8466,2.4051,3.0464,0.8274,-1.8097,0.1563,272,21.22,-31.58,11.92,218.75,-78.95,-12.83,2,46.884,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,956015,2018-08-07 17:15:41:228
-0.059,10.0972,6.0607,-0.7865,9.5193,2.2214,0.4706,5.9375,0.0667,-0.5961,-1.3424,-0.3999,236,9.13,-24.23,10.4,228.57,-78.36,21.84,0,61.842,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,956515,2018-08-07 17:15:41:728
-0.2188,12.7276,0.9766,-0.2768,9.5128,2.3665,-0.1169,3.7352,-1.0147,-0.8132,-1.807,-0.4409,256,11.77,-22.33,10.76,222.13,-75.94,6.67,0,58.384,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,957017,2018-08-07 17:15:42:230
5.3504,9.0028,2.7202,-0.4443,9.3174,3.0263,4.4282,0.9735,-0.8728,-1.5488,1.4014,1.2526,336,15.9,-23.64,11.98,242.31,-75.56,24.18,0,55.47,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,957515,2018-08-07 17:15:42:728
1.2474,8.3126,1.058,-0.6936,9.5177,2.2589,-0.3856,-2.0201,-1.8571,-1.5255,-0.8875,0.6829,300,14.99,-25.05,16.57,227.81,-76.06,17.07,0,62.062,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,958015,2018-08-07 17:15:43:228
-1.5661,5.058,1.7909,-0.8366,9.4232,2.5834,-0.8327,-3.8543,-0.7635,-0.8038,-1.4691,-1.1917,348,17.74,-22.05,7.2,245.6,-77.65,9.42,2,59.109,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,958515,2018-08-07 17:15:43:728
-1.1639,6.0304,1.6823,-1.6235,9.6043,1.137,-2.9202,-1.8236,2.1095,0.9966,2.7905,0.8216,348,12.19,-25.56,7.71,269.47,-78.34,54.99,2,62.252,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,959015,2018-08-07 17:15:44:228
-0.2888,10.3977,6.5347,-0.3312,9.5908,2.0193,2.9526,-1.206,2.0367,0.8652,0.9074,0.5721,324,2.15,-31.48,9.25,193.02,-77.96,9.31,2,60.291,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,959516,2018-08-07 17:15:44:729
-1.1878,16.9593,-0.6296,-0.9495,9.6207,1.6462,-0.1578,6.6518,-2.0675,0.0166,-0.4305,-0.3258,160,-4.66,-30.04,12.3,182.17,-78.99,25.7,0,57.736,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,9 / 31,960016,2018-08-07 17:15:45:229
1.022,9.9191,0.536,-0.245,9.5609,2.1679,1.155,-0.0863,0.27,-0.2354,-0.7414,0.2458,196,-4.9,-22.32,15.52,177.36,-77.78,14.04,0,61.913,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,12 / 30,960515,2018-08-07 17:15:45:728
2.8069,9.8021,1.9495,-0.3706,9.5361,2.2575,0.6617,-1.0791,0.3737,-0.7301,0.5674,0.6541,332,11.92,-26.58,12.69,219.56,-76.51,9.32,0,50.145,12.919649,77.68568,2561.29,NaN,4.1,68.509674,167,12 / 30,961015,2018-08-07 17:15:46:228
3.231,5.459,1.515,-0.0764,9.6243,1.881,2.1158,-4.1849,0.7456,-1.019,-0.6179,0.9238,364,7.71,-30.17,12.07,229.96,-81.55,29.59,0,53.515,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,961515,2018-08-07 17:15:46:728
-2.683,6.464,1.5263,-0.1658,9.5855,2.0641,-1.1294,-0.7336,0.6912,-0.2992,-0.614,-0.937,660,5.17,-34.43,14.47,196.64,-77.81,4.59,2,59.242,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,962015,2018-08-07 17:15:47:228
-6.62,9.6043,2.3398,-1.7135,9.4328,2.0632,-2.6624,-0.1621,6.7419,1.651,-0.9772,-1.4223,508,27.73,-41.6,29.46,248.56,-74.13,39.71,2,59.613,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,962515,2018-08-07 17:15:47:728
3.4031,7.3017,1.333,0.5439,9.5877,1.9878,2.6468,-1.1077,-0.2376,0.1398,-0.4288,0.3915,40,20.63,-25.86,22.71,211.57,-77.69,-6.04,0,61.271,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,963015,2018-08-07 17:15:48:228
-1.3078,15.7011,0.7093,-0.846,9.5841,1.8975,1.4567,1.049,-2.9567,0.5891,0.9439,-0.7681,228,13.2,-14.6,17.73,218.42,-76.23,7.57,0,61.734,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,963515,2018-08-07 17:15:48:728
-2.9329,9.1261,0.419,-1.1254,9.5703,1.8203,-1.0967,0.2274,0.3222,-0.7125,0.6005,-0.6755,24,7.97,-3.71,12.66,241.01,-77.39,31.73,0,61.452,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,964015,2018-08-07 17:15:49:228
0.6491,7.2194,1.2842,-0.9429,9.4571,2.4177,1.4141,-1.8267,-0.9855,-1.088,1.1983,0.1106,316,9.43,-0.16,12.31,242.39,-77.84,24.99,0,56.379,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,964515,2018-08-07 17:15:49:728
1.5652,5.0332,1.5584,-0.6004,9.5125,2.307,2.2875,-3.525,0.7332,-1.3007,-0.6352,0.8997,352,16.04,-4.71,21.04,230.67,-75.93,14.59,2,48.818,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,965016,2018-08-07 17:15:50:229
-2.2242,6.8279,1.9232,-0.6836,9.6235,1.7584,-1.4181,-2.4019,0.1751,0.246,0.1852,-0.6222,340,27.41,-11.12,11.51,250.71,-78.73,8.33,2,46.667,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,965515,2018-08-07 17:15:50:728
-5.9379,9.5211,2.7558,-1.6699,9.4622,1.962,-4.7289,1.3351,9.0382,1.4779,-1.0565,-0.9351,220,27.96,-16.12,0.66,283.13,-73.14,25.43,0,55.728,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,966015,2018-08-07 17:15:51:228
2.3568,9.1518,3.3771,0.1524,9.559,2.1848,0.7731,3.7979,2.347,0.1205,-0.0792,0.4686,240,13.66,-24.04,1.71,245.06,-76.85,3.58,0,56.312,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,966516,2018-08-07 17:15:51:729
-2.9907,14.8922,0.7183,-1.3588,9.5301,1.871,-1.3855,6.0476,-0.605,0.6668,-0.293,0.0162,244,22.51,-28.84,5.55,267.14,-74.32,31.65,0,48.881,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,967015,2018-08-07 17:15:52:228
0.4582,10.6572,0.6994,-0.7122,9.5808,1.9678,0.6281,-0.8022,-1.1432,-0.4312,-2.1825,-0.0768,8,17.61,-30.51,0.38,280.05,-79.03,29.42,0,56.119,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,967515,2018-08-07 17:15:52:728
4.0402,8.8923,2.0785,-1.0227,9.4131,2.553,2.9326,-1.2225,-0.1674,-0.5474,0.3164,0.4763,324,15.63,-32,-1.11,260.7,-73.71,21.83,0,50.97,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,968015,2018-08-07 17:15:53:228
0.2556,7.2538,0.6773,-1.0454,9.5152,2.1304,0.526,-3.7163,-0.103,-1.0082,0.5963,0.7795,332,8.73,-32.35,4.4,233.13,-76,26.14,2,46.36,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,968515,2018-08-07 17:15:53:728
-1.4832,7.8224,2.8321,-0.2393,9.499,2.4252,-1.1305,-1.4026,0.2618,-0.1855,-0.2539,-0.7265,240,3.54,-31.28,13.76,188.12,-76.33,-3.98,2,46.364,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,12 / 30,969016,2018-08-07 17:15:54:229
-4.9895,8.4177,4.8576,-1.6147,9.3355,2.5322,-2.7774,-1.154,5.8623,1.1513,-0.5963,-0.9423,360,12.14,-38.97,17.11,215.81,-70.71,20.7,0,47.334,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,11 / 30,969515,2018-08-07 17:15:54:728
3.1098,8.8768,1.9298,-0.1892,9.4971,2.4372,-0.6036,5.7972,0.5226,-0.0977,0.0464,0.2791,224,-0.64,-35.98,22.25,181.33,-75.57,4.44,0,50.27,12.919567,77.685684,2561.29,NaN,4.1,39.148384,177.7,11 / 30,970015,2018-08-07 17:15:55:228
-0.8128,14.0303,3.2708,-0.7487,9.2646,3.1268,0.0098,4.4296,0.1602,0.2565,-0.7278,-0.3044,280,9.17,-33,19.85,205.33,-70.11,12.56,0,41.907,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,970515,2018-08-07 17:15:55:728
-0.788,9.4256,0.3987,-0.6054,9.5579,2.1097,-1.786,-0.1921,0.2742,-0.3373,0.761,-0.0356,64,-12.54,-18.87,22.12,167.23,-77.07,16.01,0,51.952,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,971015,2018-08-07 17:15:56:228
3.0876,9.5406,2.2643,-0.0831,9.4306,2.6884,2.9018,0.0449,0.0831,-0.5606,0.9897,0.2236,292,10.48,-13.02,36.92,196.88,-75.96,2.66,0,56.411,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,971515,2018-08-07 17:15:56:728
1.3189,5.4064,1.5871,-0.7437,9.5765,1.977,1.6673,-3.6264,0.5958,-0.8208,-1.001,0.5126,356,17.65,-3.84,29.69,231.13,-77.56,20.61,0,58.196,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,972015,2018-08-07 17:15:57:228
-0.6165,12.0305,4.0944,-0.4658,9.4045,2.7403,-0.3051,2.2044,4.0456,0.9584,-0.7408,0.2139,316,26.94,-5.19,19.19,246,-70.5,12.63,2,39.765,12.919483,77.68568,2561.29,NaN,4.1,53.829033,153.2,11 / 31,972515,2018-08-07 17:15:57:728
